,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,BA,MSFT,TSLA,AAPL,BA,MSFT,TSLA,AAPL,BA,MSFT,TSLA,AAPL,BA,MSFT,TSLA,AAPL,BA,MSFT,TSLA,AAPL,BA,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,103.79849243164062,123.56330108642578,42.91685104370117,220.69000244140625,112.12000274658203,139.6999969482422,47.11000061035156,220.69000244140625,112.27999877929688,140.24000549316406,47.540000915527344,224.3699951171875,109.48999786376953,138.36000061035156,46.91999816894531,218.36000061035156,110.0,139.0399932861328,47.45000076293945,220.92999267578125,52766100,3065700,28600600,6158400
2015-10-12,103.31709289550781,124.43012237548828,42.816627502441406,215.5800018310547,111.5999984741211,140.67999267578125,47.0,215.5800018310547,112.75,141.07000732421875,47.06999969482422,223.0,111.44000244140625,139.32000732421875,46.5,215.27000427246094,112.7300033569336,139.92999267578125,46.97999954223633,222.99000549316406,30467200,1942200,19769100,3836300
2015-10-13,103.49297332763672,124.08512115478516,42.71641540527344,219.25,111.79000091552734,140.2899932861328,46.88999938964844,219.25,112.44999694824219,140.5,47.130001068115234,222.52000427246094,110.68000030517578,139.42999267578125,46.560001373291016,211.1300048828125,110.81999969482422,139.44000244140625,46.560001373291016,213.27999877929688,33049300,2339700,19987800,5171500
2015-10-14,102.03025817871094,118.71629333496094,42.525123596191406,216.8800048828125,110.20999908447266,134.22000122070312,46.68000030517578,216.8800048828125,111.5199966430664,140.88999938964844,47.099998474121094,220.9499969482422,109.55999755859375,133.5800018310547,46.529998779296875,215.42999267578125,111.29000091552734,139.75,46.650001525878906,220.6699981689453,44462400,8752300,24697800,3104400
2015-10-15,103.55779266357422,121.52011108398438,42.82574462890625,221.30999755859375,111.86000061035156,137.38999938964844,47.0099983215332,221.30999755859375,112.0999984741211,137.6699981689453,47.029998779296875,221.72999572753906,110.48999786376953,135.0,46.529998779296875,213.6999969482422,110.93000030517578,135.16000366210938,47.0099983215332,216.42999267578125,37673500,6368300,27189400,2844200
2015-10-16,102.79864501953125,121.70588684082031,43.2812385559082,227.00999450683594,111.04000091552734,137.60000610351562,47.5099983215332,227.00999450683594,112.0,138.72999572753906,47.540000915527344,230.47999572753906,110.52999877929688,136.52000427246094,46.900001525878906,222.8699951171875,111.77999877929688,137.42999267578125,47.02000045776367,223.0399932861328,39232600,3173700,26450300,4334500
2015-10-19,103.43744659423828,122.4311294555664,43.38144302368164,228.10000610351562,111.7300033569336,138.4199981689453,47.619998931884766,228.10000610351562,111.75,138.61000061035156,47.880001068115234,231.14999389648438,110.11000061035156,136.38999938964844,47.02000045776367,224.94000244140625,110.80000305175781,137.60000610351562,47.41999816894531,226.5,29759200,4022000,29387600,2507900
2015-10-20,105.3260269165039,122.83802795410156,43.51809310913086,213.02999877929688,113.7699966430664,138.8800048828125,47.77000045776367,213.02999877929688,114.16999816894531,139.92999267578125,47.810001373291016,228.60000610351562,110.81999969482422,137.5800018310547,47.02000045776367,202.0,111.33999633789062,137.94000244140625,47.439998626708984,227.72000122070312,48967800,4202600,30802200,14900000
2015-10-21,105.31678009033203,124.88117980957031,42.99882888793945,210.08999633789062,113.76000213623047,141.19000244140625,47.20000076293945,210.08999633789062,115.58000183105469,142.14999389648438,47.9900016784668,214.80999755859375,113.69999694824219,136.61000061035156,47.11000061035156,208.8000030517578,114.0,141.6999969482422,47.91999816894531,211.99000549316406,41795200,8927200,25144300,4151500
2015-10-22,106.92762756347656,129.40977478027344,43.75495147705078,211.72000122070312,115.5,146.30999755859375,48.029998779296875,211.72000122070312,115.5,147.36000061035156,48.95000076293945,215.75,114.0999984741211,141.92999267578125,47.09000015258789,209.39999389648438,114.33000183105469,142.0,47.529998779296875,211.55999755859375,41654100,6976300,56637100,2825200
2015-10-23,110.24191284179688,129.75473022460938,48.164154052734375,209.08999633789062,119.08000183105469,146.6999969482422,52.869998931884766,209.08999633789062,119.2300033569336,147.75,54.06999969482422,215.35000610351562,116.33000183105469,144.91000366210938,52.25,207.69000244140625,116.69999694824219,147.3699951171875,52.29999923706055,215.0,59366900,4691200,135227100,4235500
2015-10-26,106.72394561767578,129.75473022460938,49.421321868896484,215.25999450683594,115.27999877929688,146.6999969482422,54.25,215.25999450683594,118.12999725341797,147.22999572753906,54.31999969482422,215.8800048828125,114.91999816894531,145.5500030517578,52.5,210.0,118.08000183105469,146.2100067138672,52.529998779296875,211.3800048828125,66333800,3143400,64633300,3391400
2015-10-27,106.04814910888672,131.31143188476562,48.911163330078125,210.35000610351562,114.55000305175781,148.4600067138672,53.689998626708984,210.35000610351562,116.54000091552734,148.99000549316406,54.369998931884766,217.10000610351562,113.98999786376953,146.00999450683594,53.58000183105469,207.50999450683594,115.4000015258789,146.22000122070312,53.9900016784668,214.83999633789062,69884400,3411300,50999900,3519400
2015-10-28,110.41780853271484,130.79843139648438,49.175350189208984,212.9600067138672,119.2699966430664,147.8800048828125,53.97999954223633,212.9600067138672,119.30000305175781,148.80999755859375,53.97999954223633,213.4499969482422,116.05999755859375,145.13999938964844,52.86000061035156,208.3000030517578,116.93000030517578,147.99000549316406,53.540000915527344,211.30999755859375,85551400,4408300,47000800,2728600
2015-10-29,111.58430480957031,130.1792755126953,48.610538482666016,211.6300048828125,120.52999877929688,147.17999267578125,53.36000061035156,211.6300048828125,120.69000244140625,147.8699951171875,53.83000183105469,213.75,118.2699966430664,145.8300018310547,53.220001220703125,210.63999938964844,118.69999694824219,147.5399932861328,53.540000915527344,211.75,51227300,3072100,30202100,1805000
2015-10-30,110.63074493408203,130.9665069580078,47.954620361328125,206.92999267578125,119.5,148.07000732421875,52.63999938964844,206.92999267578125,121.22000122070312,149.60000610351562,53.9900016784668,211.6300048828125,119.44999694824219,147.08999633789062,52.619998931884766,203.88999938964844,120.98999786376953,147.39999389648438,53.31999969482422,210.39999389648438,49365300,3938000,46619800,4438900
2015-11-02,112.18606567382812,131.2583770751953,48.501216888427734,213.7899932861328,121.18000030517578,148.39999389648438,53.2400016784668,213.7899932861328,121.36000061035156,149.47000122070312,53.36000061035156,215.8000030517578,119.61000061035156,147.55999755859375,52.619998931884766,207.22000122070312,120.80000305175781,148.3800048828125,52.849998474121094,208.9199981689453,32203300,2516700,30285000,3927900
2015-11-03,113.47288513183594,130.98416137695312,49.330230712890625,208.35000610351562,122.56999969482422,148.08999633789062,54.150001525878906,208.35000610351562,123.48999786376953,148.4600067138672,54.38999938964844,214.44000244140625,120.69999694824219,147.13999938964844,52.900001525878906,207.75,120.79000091552734,148.02999877929688,52.93000030517578,213.85000610351562,45519000,2470000,36596900,8332500
2015-11-04,112.94519805908203,131.8830108642578,49.557979583740234,231.6300048828125,122.0,148.19000244140625,54.400001525878906,231.6300048828125,123.81999969482422,148.75999450683594,54.880001068115234,232.74000549316406,121.62000274658203,147.17999267578125,54.060001373291016,225.1999969482422,123.12999725341797,147.25999450683594,54.18000030517578,227.0,44886100,2771500,37087800,12726400
2015-11-05,112.42453002929688,131.68727111816406,49.53974914550781,231.77000427246094,120.91999816894531,147.97000122070312,54.380001068115234,231.77000427246094,122.69000244140625,148.83999633789062,54.70000076293945,234.5800018310547,120.18000030517578,146.49000549316406,54.0,229.19000244140625,121.8499984741211,148.19000244140625,54.4900016784668,230.5800018310547,39552700,2545400,31468500,4496800
2015-11-06,112.5546875,131.66055297851562,50.03168487548828,232.36000061035156,121.05999755859375,147.94000244140625,54.91999816894531,232.36000061035156,121.80999755859375,148.1699981689453,54.97999954223633,233.36000061035156,120.62000274658203,146.00999450683594,53.959999084472656,229.5,121.11000061035156,146.5800018310547,54.09000015258789,230.6999969482422,33042300,2294100,32851200,2445300
2015-11-09,112.0991439819336,129.9162139892578,49.339332580566406,225.3300018310547,120.56999969482422,145.97999572753906,54.15999984741211,225.3300018310547,121.80999755859375,147.47999572753906,54.869998931884766,232.99000549316406,120.05000305175781,145.17999267578125,53.560001373291016,224.30999755859375,120.95999908447266,146.89999389648438,54.54999923706055,232.99000549316406,33871400,2980800,32513100,3850900
2015-11-10,108.56608581542969,129.17755126953125,48.74718475341797,216.5,116.7699966430664,145.14999389648438,53.5099983215332,216.5,118.06999969482422,146.13999938964844,54.130001068115234,223.6999969482422,116.05999755859375,144.02999877929688,53.27000045776367,216.0800018310547,116.9000015258789,145.27999877929688,54.06999969482422,223.47999572753906,59127900,2524100,55283700,4617000
2015-11-11,107.95247650146484,129.03514099121094,48.874732971191406,219.0800018310547,116.11000061035156,144.99000549316406,53.650001525878906,219.0800018310547,117.41999816894531,145.8300018310547,54.20000076293945,219.47999572753906,115.20999908447266,144.52000427246094,53.459999084472656,213.6300048828125,116.37000274658203,145.1999969482422,53.70000076293945,217.77000427246094,45218000,1579600,36516300,3347800
2015-11-12,107.58985900878906,126.85478210449219,48.5740966796875,212.94000244140625,115.72000122070312,142.5399932861328,53.31999969482422,212.94000244140625,116.81999969482422,144.39999389648438,53.97999954223633,219.0,115.6500015258789,141.58999633789062,53.189998626708984,212.66000366210938,116.26000213623047,143.0,53.47999954223633,217.85000610351562,32525600,3796800,35361100,2915900
2015-11-13,104.44734191894531,126.89925384521484,48.1368293762207,207.19000244140625,112.33999633789062,142.58999633789062,52.84000015258789,207.19000244140625,115.56999969482422,143.88999938964844,53.290000915527344,212.99000549316406,112.2699966430664,141.86000061035156,52.529998779296875,206.52000427246094,115.19999694824219,142.3300018310547,53.06999969482422,212.9499969482422,45812400,3063800,36848200,3430300
2015-11-16,106.15807342529297,128.5278778076172,48.984046936035156,214.30999755859375,114.18000030517578,144.4199981689453,53.77000045776367,214.30999755859375,114.23999786376953,144.5,53.88999938964844,214.97999572753906,111.0,142.3300018310547,52.849998474121094,205.8000030517578,111.37999725341797,142.5800018310547,53.08000183105469,206.08999633789062,38106700,2378300,32165200,2925400
2015-11-17,105.70249938964844,130.00523376464844,48.58051300048828,214.0,113.69000244140625,146.0800018310547,52.970001220703125,214.0,115.05000305175781,146.58999633789062,53.529998779296875,216.0,113.31999969482422,144.63999938964844,52.849998474121094,211.39999389648438,114.91999816894531,145.2899932861328,53.16999816894531,215.1999969482422,27616900,3038300,31551300,2148700
2015-11-18,109.04956817626953,131.96311950683594,49.3875846862793,221.07000732421875,117.29000091552734,148.27999877929688,53.849998474121094,221.07000732421875,117.48999786376953,148.38999938964844,53.97999954223633,221.3800048828125,115.5,146.22999572753906,52.97999954223633,212.52000427246094,115.76000213623047,146.24000549316406,53.0,214.5,46674700,3101100,29710000,2811900
2015-11-19,110.43489074707031,132.81752014160156,49.47013473510742,221.8000030517578,118.77999877929688,149.24000549316406,53.939998626708984,221.8000030517578,119.75,149.47999572753906,54.65999984741211,226.19000244140625,116.76000213623047,148.25999450683594,53.779998779296875,220.3000030517578,117.63999938964844,148.7899932861328,53.9900016784668,220.5399932861328,43295800,2492600,28149200,2504400
2015-11-20,110.91835021972656,132.95986938476562,49.69940948486328,220.00999450683594,119.30000305175781,149.39999389648438,54.189998626708984,220.00999450683594,119.91999816894531,150.58999633789062,54.29999923706055,225.0,118.8499984741211,149.1199951171875,53.27000045776367,213.5800018310547,119.19999694824219,149.83999633789062,54.25,223.49000549316406,34287100,3210200,37147600,4400700
2015-11-23,109.47726440429688,132.0165252685547,49.69940948486328,217.75,117.75,148.33999633789062,54.189998626708984,217.75,119.7300033569336,149.6999969482422,54.459999084472656,219.17999267578125,117.33999633789062,147.7100067138672,53.75,214.67999267578125,119.2699966430664,149.38999938964844,54.25,217.35000610351562,32482500,3183700,28235900,2526200
2015-11-24,110.52787017822266,132.29238891601562,49.75443649291992,218.25,118.87999725341797,148.64999389648438,54.25,218.25,119.3499984741211,149.58999633789062,54.439998626708984,221.0,117.12000274658203,147.22000122070312,53.58000183105469,215.0,117.33000183105469,147.49000549316406,53.91999816894531,215.3699951171875,42803200,2626600,24600000,2480300
2015-11-25,109.7375717163086,131.20664978027344,49.240848541259766,229.63999938964844,118.02999877929688,147.42999267578125,53.689998626708984,229.63999938964844,119.2300033569336,149.14999389648438,54.22999954223633,230.8300018310547,117.91999816894531,147.3800048828125,53.689998626708984,220.3800048828125,119.20999908447266,149.0399932861328,54.09000015258789,221.33999633789062,21388300,1852200,21005100,3990800
2015-11-27,109.53303527832031,130.77947998046875,49.46095275878906,231.61000061035156,117.80999755859375,146.9499969482422,53.93000030517578,231.61000061035156,118.41000366210938,147.97000122070312,54.08000183105469,232.25,117.5999984741211,146.67999267578125,53.790000915527344,227.00999450683594,118.29000091552734,147.5,53.79999923706055,231.05999755859375,13046400,1282100,9009100,1949400
2015-11-30,109.98861694335938,129.44454956054688,49.846153259277344,230.25999450683594,118.30000305175781,145.4499969482422,54.349998474121094,230.25999450683594,119.41000366210938,147.25999450683594,54.959999084472656,234.27999877929688,117.75,145.36000061035156,54.0,229.0800018310547,117.98999786376953,146.97000122070312,54.540000915527344,231.7899932861328,39180300,3176700,56241400,2659800
2015-12-01,109.09603881835938,131.48252868652344,50.64406204223633,237.19000244140625,117.33999633789062,147.74000549316406,55.220001220703125,237.19000244140625,118.80999755859375,149.39999389648438,55.22999954223633,238.0,116.86000061035156,146.47000122070312,54.29999923706055,231.0500030517578,118.75,146.5399932861328,54.40999984741211,231.05999755859375,34852400,3444300,39952800,3734000
2015-12-02,108.11053466796875,130.78836059570312,50.6348876953125,231.99000549316406,116.27999877929688,146.9600067138672,55.209999084472656,231.99000549316406,118.11000061035156,148.02999877929688,55.959999084472656,238.60000610351562,116.08000183105469,146.3800048828125,55.060001373291016,231.22999572753906,117.33999633789062,147.5500030517578,55.31999969482422,237.0,33386600,2648800,47274900,2981500
2015-12-03,107.10640716552734,129.5424041748047,49.70859146118164,232.7100067138672,115.19999694824219,145.55999755859375,54.20000076293945,232.7100067138672,116.79000091552734,147.6300048828125,55.77000045776367,237.4499969482422,114.22000122070312,144.27999877929688,53.93000030517578,230.0,116.55000305175781,147.0500030517578,55.4900016784668,235.47999572753906,41569500,3008700,38627800,2939600
2015-12-04,110.66732788085938,132.15887451171875,51.276878356933594,230.3800048828125,119.02999877929688,148.5,55.90999984741211,230.3800048828125,119.25,148.77999877929688,56.22999954223633,233.27000427246094,115.11000061035156,146.08999633789062,54.099998474121094,227.66000366210938,115.29000091552734,146.35000610351562,54.119998931884766,232.4600067138672,57777000,3892900,43963700,2573600
2015-12-07,109.97002410888672,132.11439514160156,51.1851692199707,231.1300048828125,118.27999877929688,148.4499969482422,55.810001373291016,231.1300048828125,119.86000061035156,149.5,55.970001220703125,235.6300048828125,117.80999755859375,147.32000732421875,55.290000915527344,226.14999389648438,118.9800033569336,148.3000030517578,55.790000915527344,227.6999969482422,32084200,3417700,30709800,3144200
2015-12-08,109.92352294921875,129.03514099121094,51.16682434082031,226.72000122070312,118.2300033569336,144.99000549316406,55.790000915527344,226.72000122070312,118.5999984741211,147.22999572753906,56.099998474121094,228.8000030517578,116.86000061035156,144.64999389648438,54.9900016784668,224.1999969482422,117.5199966430664,146.82000732421875,55.470001220703125,227.52000427246094,34309500,5021100,32878000,2687600
2015-12-09,107.49690246582031,128.36769104003906,50.4239501953125,224.52000427246094,115.62000274658203,144.24000549316406,54.97999954223633,224.52000427246094,117.69000244140625,145.69000244140625,55.869998931884766,227.5,115.08000183105469,142.27000427246094,54.5099983215332,220.72000122070312,117.63999938964844,144.60000610351562,55.369998931884766,226.6999969482422,46361400,5124600,36373200,3057800
2015-12-10,108.00826263427734,130.2989044189453,50.68991470336914,227.07000732421875,116.16999816894531,146.41000366210938,55.27000045776367,227.07000732421875,116.94000244140625,147.4600067138672,55.65999984741211,228.49000549316406,115.51000213623047,144.16000366210938,55.0099983215332,223.63999938964844,116.04000091552734,144.6199951171875,55.38999938964844,224.7100067138672,29212700,3278500,31775800,2071700
2015-12-11,105.22831726074219,128.7058868408203,49.58018493652344,217.02000427246094,113.18000030517578,144.6199951171875,54.060001373291016,217.02000427246094,115.38999938964844,145.6999969482422,55.099998474121094,225.75,112.8499984741211,143.72000122070312,54.0099983215332,216.63999938964844,115.19000244140625,145.0,54.709999084472656,225.24000549316406,46886200,3684700,39549500,3268700
2015-12-14,104.57749938964844,127.26414489746094,50.5706901550293,218.5800018310547,112.4800033569336,143.0,55.13999938964844,218.5800018310547,112.68000030517578,144.5,55.209999084472656,220.9199981689453,109.79000091552734,141.4600067138672,53.68000030517578,214.8699951171875,112.18000030517578,144.5,54.33000183105469,217.50999450683594,64318700,4845000,46768900,2827100
2015-12-15,102.72733306884766,130.4057159423828,50.6257209777832,221.08999633789062,110.48999786376953,146.52999877929688,55.20000076293945,221.08999633789062,112.80000305175781,147.10000610351562,55.900001525878906,222.22000122070312,110.3499984741211,144.1199951171875,55.09000015258789,218.0,111.94000244140625,145.66000366210938,55.65999984741211,221.82000732421875,53323100,4705300,39843000,2244400
2015-12-16,103.51761627197266,131.81179809570312,51.4786491394043,234.50999450683594,111.33999633789062,148.11000061035156,56.130001068115234,234.50999450683594,111.98999786376953,148.61000061035156,56.25,234.8800048828125,108.80000305175781,146.22999572753906,54.7599983215332,220.72999572753906,111.06999969482422,147.97999572753906,55.540000915527344,222.10000610351562,56238500,3316000,37503300,5104300
2015-12-17,101.32341003417969,129.5424041748047,51.08427810668945,233.38999938964844,108.9800033569336,145.55999755859375,55.70000076293945,233.38999938964844,112.25,149.8000030517578,56.790000915527344,237.75999450683594,108.9800033569336,145.5,55.529998779296875,229.80999755859375,112.0199966430664,148.85000610351562,56.36000061035156,233.94000244140625,44772800,3448800,41280900,3298600
2015-12-18,98.58065032958984,124.22048950195312,49.644378662109375,230.4600067138672,106.02999877929688,139.5800018310547,54.130001068115234,230.4600067138672,109.5199966430664,144.41000366210938,56.0,235.89999389648438,105.80999755859375,138.88999938964844,54.029998779296875,229.2899932861328,108.91000366210938,144.41000366210938,55.77000045776367,232.88999938964844,96453300,9952000,84684200,3014200
2015-12-21,99.78932189941406,125.39522552490234,50.286380767822266,232.55999755859375,107.33000183105469,140.89999389648438,54.83000183105469,232.55999755859375,107.37000274658203,141.94000244140625,55.349998474121094,235.8300018310547,105.56999969482422,139.6999969482422,54.22999954223633,231.0800018310547,107.27999877929688,140.2100067138672,54.880001068115234,231.69000244140625,47590600,3746400,37246300,1953200
2015-12-22,99.69636535644531,126.71236419677734,50.763275146484375,229.9499969482422,107.2300033569336,142.3800048828125,55.349998474121094,229.9499969482422,107.72000122070312,142.7899932861328,55.47999954223633,236.5500030517578,106.44999694824219,140.5,54.5,229.6300048828125,107.4000015258789,141.72000122070312,54.9900016784668,234.99000549316406,32789400,2791700,28322200,1961500
2015-12-23,100.9793930053711,128.20745849609375,51.19432830810547,229.6999969482422,108.61000061035156,144.05999755859375,55.81999969482422,229.6999969482422,108.8499984741211,144.07000732421875,55.880001068115234,233.4499969482422,107.19999694824219,142.80999755859375,55.439998626708984,228.1300048828125,107.2699966430664,143.0800018310547,55.70000076293945,232.17999267578125,32657400,3353900,27279800,1555000
2015-12-24,100.44013977050781,127.73580932617188,51.056766510009766,230.57000732421875,108.02999877929688,143.52999877929688,55.66999816894531,230.57000732421875,109.0,143.92999267578125,55.959999084472656,231.8800048828125,107.94999694824219,143.36000061035156,55.43000030517578,228.27999877929688,109.0,143.60000610351562,55.86000061035156,230.55999755859375,13570400,1185000,9558500,708000
2015-12-28,99.31517028808594,128.6346893310547,51.31357192993164,228.9499969482422,106.81999969482422,144.5399932861328,55.95000076293945,228.9499969482422,107.69000244140625,144.6699981689453,55.95000076293945,231.97999572753906,106.18000030517578,142.85000610351562,54.97999954223633,225.5399932861328,107.58999633789062,143.25999450683594,55.349998474121094,231.49000549316406,26704200,1980000,22458300,1901300
2015-12-29,101.10026550292969,131.135498046875,51.86384582519531,237.19000244140625,108.73999786376953,147.35000610351562,56.54999923706055,237.19000244140625,109.43000030517578,147.55999755859375,56.849998474121094,237.72000122070312,106.86000061035156,145.0,56.060001373291016,229.5500030517578,106.95999908447266,145.05999755859375,56.290000915527344,230.05999755859375,30931200,3133600,27731400,2406300
2015-12-30,99.78002166748047,130.2989044189453,51.64373016357422,238.08999633789062,107.31999969482422,146.41000366210938,56.310001373291016,238.08999633789062,108.69999694824219,148.0,56.779998779296875,243.6300048828125,107.18000030517578,146.00999450683594,56.290000915527344,235.6699981689453,108.58000183105469,147.22000122070312,56.470001220703125,236.60000610351562,25213800,1619000,21704500,3697900
2015-12-31,97.86474609375,128.67916870117188,50.88251876831055,240.00999450683594,105.26000213623047,144.58999633789062,55.47999954223633,240.00999450683594,107.02999877929688,145.9600067138672,56.189998626708984,243.4499969482422,104.81999969482422,144.5,55.41999816894531,238.3699951171875,107.01000213623047,145.9600067138672,56.040000915527344,238.50999450683594,40912300,2105200,27334100,2715000
2016-01-04,97.94844055175781,125.03923034667969,50.25885772705078,223.41000366210938,105.3499984741211,140.5,54.79999923706055,223.41000366210938,105.37000274658203,141.6999969482422,54.79999923706055,231.3800048828125,102.0,139.42999267578125,53.38999938964844,219.0,102.61000061035156,141.3800048828125,54.31999969482422,230.72000122070312,67649400,5719500,53778000,6827100
2016-01-05,95.4939193725586,125.54651641845703,50.4881477355957,223.42999267578125,102.70999908447266,141.07000732421875,55.04999923706055,223.42999267578125,105.8499984741211,141.6999969482422,55.38999938964844,226.88999938964844,102.41000366210938,139.77000427246094,54.540000915527344,220.0,105.75,140.99000549316406,54.93000030517578,226.36000061035156,55791000,3357000,34079700,3186800
2016-01-06,93.6251449584961,123.55300903320312,49.57101058959961,219.0399932861328,100.69999694824219,138.8300018310547,54.04999923706055,219.0399932861328,102.37000274658203,139.35000610351562,54.400001525878906,220.0500030517578,99.87000274658203,137.25999450683594,53.63999938964844,215.97999572753906,100.55999755859375,138.8300018310547,54.31999969482422,220.0,68457400,4254100,39518900,3779100
2016-01-07,89.67371368408203,118.37342834472656,47.8468017578125,215.64999389648438,96.44999694824219,133.00999450683594,52.16999816894531,215.64999389648438,100.12999725341797,136.6699981689453,53.4900016784668,218.44000244140625,96.43000030517578,132.50999450683594,52.06999969482422,213.6699981689453,98.68000030517578,136.3800048828125,52.70000076293945,214.19000244140625,81094400,7013700,56564900,3554300
2016-01-08,90.14787292480469,115.68577575683594,47.99354934692383,211.0,96.95999908447266,129.99000549316406,52.33000183105469,211.0,99.11000061035156,135.10000610351562,53.279998779296875,220.44000244140625,96.76000213623047,129.8000030517578,52.150001525878906,210.77000427246094,98.55000305175781,133.6999969482422,52.369998931884766,217.86000061035156,70798000,5776900,48754000,3628100
2016-01-11,91.60757446289062,115.88158416748047,47.96603012084961,207.85000610351562,98.52999877929688,130.2100067138672,52.29999923706055,207.85000610351562,99.05999755859375,131.0,52.849998474121094,214.4499969482422,97.33999633789062,128.9199981689453,51.459999084472656,203.0,98.97000122070312,130.85000610351562,52.5099983215332,214.00999450683594,49739400,5551500,36943800,4091400
2016-01-12,92.9371337890625,117.40338134765625,48.40625762939453,209.97000122070312,99.95999908447266,131.9199981689453,52.779998779296875,209.97000122070312,100.69000244140625,132.1699981689453,53.099998474121094,213.74000549316406,98.83999633789062,129.63999938964844,52.060001373291016,205.30999755859375,100.55000305175781,131.5800018310547,52.7599983215332,211.60000610351562,49154200,4171500,36095500,3091900
2016-01-13,90.54768371582031,114.02153015136719,47.36072540283203,200.30999755859375,97.38999938964844,128.1199951171875,51.63999938964844,200.30999755859375,101.19000244140625,132.8800048828125,54.06999969482422,212.64999389648438,97.30000305175781,127.75,51.29999923706055,200.0,100.31999969482422,132.6999969482422,53.79999923706055,212.00999450683594,62439600,5073100,66883600,4126400
2016-01-14,92.52801513671875,114.98269653320312,48.70891189575195,206.17999267578125,99.5199966430664,129.1999969482422,53.11000061035156,206.17999267578125,100.4800033569336,130.07000732421875,53.41999816894531,210.0,95.73999786376953,125.80999755859375,51.56999969482422,193.3800048828125,97.95999908447266,129.58999633789062,52.0,202.2100067138672,63170100,6517800,52381900,6490700
2016-01-15,90.30596160888672,111.80554962158203,46.76459884643555,204.99000549316406,97.12999725341797,125.62999725341797,50.9900016784668,204.99000549316406,97.70999908447266,127.13999938964844,51.970001220703125,205.07000732421875,95.36000061035156,124.51000213623047,50.34000015258789,197.25,96.19999694824219,125.80000305175781,51.310001373291016,198.97000122070312,79833900,6678400,71820700,5578600
2016-01-19,89.86897277832031,112.18821716308594,46.37022018432617,204.72000122070312,96.66000366210938,126.05999755859375,50.560001373291016,204.72000122070312,98.6500015258789,127.22000122070312,51.68000030517578,210.47000122070312,95.5,125.11000061035156,50.060001373291016,200.77999877929688,98.41000366210938,127.05999755859375,51.47999954223633,208.7100067138672,53087700,5478900,43564500,4038700
2016-01-20,89.98983764648438,108.6996078491211,46.58115768432617,198.6999969482422,96.79000091552734,122.13999938964844,50.790000915527344,198.6999969482422,98.19000244140625,124.94000244140625,51.380001068115234,201.27999877929688,93.41999816894531,119.81999969482422,49.099998474121094,191.25,95.0999984741211,124.0,49.97999954223633,199.39999389648438,72334400,7636600,63273000,5838600
2016-01-21,89.53425598144531,109.82095336914062,46.296844482421875,199.97000122070312,96.30000305175781,123.4000015258789,50.47999954223633,199.97000122070312,97.87999725341797,125.9800033569336,51.58000183105469,203.22999572753906,94.94000244140625,121.54000091552734,50.29999923706055,195.02000427246094,97.05999755859375,122.7699966430664,51.0,201.5500030517578,52161500,5546200,40191200,3166200
2016-01-22,94.29454040527344,110.89778900146484,47.95685577392578,202.5500030517578,101.41999816894531,124.61000061035156,52.290000915527344,202.5500030517578,101.45999908447266,125.68000030517578,52.33000183105469,205.5,98.37000274658203,123.31999969482422,51.2599983215332,199.02999877929688,98.62999725341797,124.41999816894531,51.40999984741211,204.8000030517578,65800500,5259900,37555800,3124100
2016-01-25,92.45366668701172,110.36381530761719,47.498287200927734,196.3800048828125,99.44000244140625,124.01000213623047,51.790000915527344,196.3800048828125,101.52999877929688,125.23999786376953,52.650001525878906,203.57000732421875,99.20999908447266,123.4000015258789,51.650001525878906,195.8800048828125,101.5199966430664,124.5999984741211,51.939998626708984,200.05999755859375,51794500,4551600,34707700,2698700
2016-01-26,92.96501922607422,113.92364501953125,47.8468017578125,193.55999755859375,99.98999786376953,128.00999450683594,52.16999816894531,193.55999755859375,100.87999725341797,128.14999389648438,52.439998626708984,197.82000732421875,98.06999969482422,124.5,51.54999923706055,188.8800048828125,99.93000030517578,124.9800033569336,51.790000915527344,196.6999969482422,75077000,5432600,28900800,4964200
2016-01-27,86.85660552978516,103.75141143798828,46.975528717041016,188.07000732421875,93.41999816894531,116.58000183105469,51.220001220703125,188.07000732421875,96.62999725341797,120.11000061035156,52.20000076293945,193.25999450683594,93.33999633789062,115.0199966430664,51.02000045776367,185.77000427246094,96.04000091552734,119.9000015258789,52.0099983215332,192.3800048828125,133369700,27945900,36775200,3617200
2016-01-28,87.47950744628906,105.02407836914062,47.74591064453125,189.6999969482422,94.08999633789062,118.01000213623047,52.060001373291016,189.6999969482422,94.5199966430664,118.02999877929688,52.209999084472656,191.27999877929688,92.38999938964844,115.05999755859375,51.25,182.41000366210938,93.79000091552734,117.0999984741211,51.86000061035156,190.7899932861328,55678800,10708400,62513800,4592800
2016-01-29,90.50119018554688,106.9107666015625,50.52483367919922,191.1999969482422,97.33999633789062,120.12999725341797,55.09000015258789,191.1999969482422,97.33999633789062,120.18000030517578,55.09000015258789,193.74000549316406,94.3499984741211,118.0199966430664,54.0,188.0800018310547,94.79000091552734,118.13999938964844,54.72999954223633,189.9499969482422,64416500,9195700,83611700,2852300
